11/3/2016
11:19:50 AM

0, CH+=0, CH-=199, Range=+/-10, y=a


Time	v0	y0
0.000000	0.848408	0.848408
0.002000	0.847776	0.847776
0.004000	0.847460	0.847460
0.006000	0.849357	0.849357
0.008000	0.848724	0.848724
0.010000	0.848408	0.848408
0.012000	0.847144	0.847144
0.014000	0.847460	0.847460
0.016000	0.847460	0.847460
0.018000	0.847144	0.847144
0.020000	0.847144	0.847144
0.022000	0.847144	0.847144
0.024000	0.848092	0.848092
0.026000	0.847144	0.847144
0.028000	0.848092	0.848092
0.030000	0.845880	0.845880
0.032000	0.845564	0.845564
0.034000	0.847144	0.847144
0.036000	0.847460	0.847460
0.038000	0.848092	0.848092
0.040000	0.848092	0.848092
0.042000	0.848092	0.848092
0.044000	0.848092	0.848092
0.046000	0.847776	0.847776
0.048000	0.847144	0.847144
0.050000	0.847460	0.847460
0.052000	0.849041	0.849041
0.054000	0.847776	0.847776
0.056000	0.848092	0.848092
0.058000	0.847460	0.847460
0.060000	0.847460	0.847460
0.062000	0.847144	0.847144
0.064000	0.846828	0.846828
0.066000	0.847776	0.847776
0.068000	0.847144	0.847144
0.070000	0.847144	0.847144
0.072000	0.848092	0.848092
0.074000	0.846196	0.846196
0.076000	0.847144	0.847144
0.078000	0.847460	0.847460
0.080000	0.847144	0.847144
0.082000	0.846828	0.846828
0.084000	0.847144	0.847144
0.086000	0.849041	0.849041
0.088000	0.848408	0.848408
0.090000	0.847460	0.847460
0.092000	0.846196	0.846196
0.094000	0.847776	0.847776
0.096000	0.848408	0.848408
0.098000	0.848092	0.848092
0.100000	0.847144	0.847144
0.102000	0.847460	0.847460
0.104000	0.846196	0.846196
0.106000	0.848408	0.848408
0.108000	0.848092	0.848092
0.110000	0.846196	0.846196
0.112000	0.847776	0.847776
0.114000	0.849041	0.849041
0.116000	0.849673	0.849673
0.118000	0.847144	0.847144
0.120000	0.847776	0.847776
0.122000	0.848724	0.848724
0.124000	0.849357	0.849357
0.126000	0.848724	0.848724
0.128000	0.847144	0.847144
0.130000	0.849357	0.849357
0.132000	0.847776	0.847776
0.134000	0.847460	0.847460
0.136000	0.846196	0.846196
0.138000	0.846512	0.846512
0.140000	0.846512	0.846512
0.142000	0.846828	0.846828
0.144000	0.848092	0.848092
0.146000	0.847776	0.847776
0.148000	0.847776	0.847776
0.150000	0.848724	0.848724
0.152000	0.848724	0.848724
0.154000	0.848408	0.848408
0.156000	0.848408	0.848408
0.158000	0.847144	0.847144
0.160000	0.846828	0.846828
0.162000	0.846828	0.846828
0.164000	0.847144	0.847144
0.166000	0.847144	0.847144
0.168000	0.847460	0.847460
0.170000	0.847144	0.847144
0.172000	0.847776	0.847776
0.174000	0.847144	0.847144
0.176000	0.846828	0.846828
0.178000	0.845564	0.845564
0.180000	0.845880	0.845880
0.182000	0.846512	0.846512
0.184000	0.846512	0.846512
0.186000	0.846512	0.846512
0.188000	0.845880	0.845880
0.190000	0.845880	0.845880
0.192000	0.846828	0.846828
0.194000	0.844932	0.844932
0.196000	0.845564	0.845564
0.198000	0.846512	0.846512
0.200000	0.846196	0.846196
0.202000	0.846512	0.846512
0.204000	0.845880	0.845880
0.206000	0.846828	0.846828
0.208000	0.845248	0.845248
0.210000	0.845880	0.845880
0.212000	0.845564	0.845564
0.214000	0.847144	0.847144
0.216000	0.845880	0.845880
0.218000	0.844932	0.844932
0.220000	0.845564	0.845564
0.222000	0.845880	0.845880
0.224000	0.846828	0.846828
0.226000	0.845564	0.845564
0.228000	0.847144	0.847144
0.230000	0.845564	0.845564
0.232000	0.846512	0.846512
0.234000	0.844616	0.844616
0.236000	0.847144	0.847144
0.238000	0.844932	0.844932
0.240000	0.846512	0.846512
0.242000	0.845248	0.845248
0.244000	0.846512	0.846512
0.246000	0.844932	0.844932
0.248000	0.845248	0.845248
0.250000	0.844616	0.844616
0.252000	0.845564	0.845564
0.254000	0.844932	0.844932
0.256000	0.845880	0.845880
